vehicle,variant,law,route,cond_idx,wind_frac,radius_factor,mismatch,score,max_cte_over_rmin,completed,finish_time_s,rms_cte_m,max_cte_m,rms_cte_over_rmin,sat_fraction,effort,path_length_m
fixed_wing,default,pure_pursuit,2001,12,0.3,1.0,1.0,0.2820937818366469,0.6053451066118899,True,110.0,6.53787525918372,30.267255330594494,0.1307575051836744,0.09586551567469333,0.3977389568958428,2294.4
fixed_wing,default,pure_pursuit,2001,13,0.3,1.0,0.8,0.05095707757654581,0.0905122711805774,True,145.15,1.4164504890700729,4.52561355902887,0.028329009781401456,0.0013774104683195593,0.2006525421724427,2294.4
fixed_wing,default,pure_pursuit,2001,14,0.3,1.5,1.0,0.04992890432470615,0.08982715650025139,True,169.9,1.373605759982165,4.491357825012569,0.0274721151996433,0.011179758752574287,0.22178259703156292,2301.4
fixed_wing,default,pure_pursuit,2001,15,0.3,1.5,0.8,0.055870298917519476,0.11067897388495615,True,133.65,1.410027772314022,5.533948694247807,0.02820055544628044,0.0014958863126402393,0.24312281969576854,2301.4
fixed_wing,default,pure_pursuit,2001,16,0.3,2.0,1.0,0.056340896030179166,0.094929805754523,True,115.25,1.630422229577421,4.74649028772615,0.032608444591548415,0.0039028620988725065,0.2889200105166254,2309.2
fixed_wing,default,pure_pursuit,2001,17,0.3,2.0,0.8,0.04258483008528639,0.06904286091527445,True,167.35000000000002,1.266205742823389,3.4521430457637226,0.02532411485646778,0.0,0.17314272246996912,2309.2
fixed_wing,default,pure_pursuit,2002,0,0.0,1.0,1.0,0.040741675161422804,0.07129082799648087,True,117.85000000000001,1.1459484081151292,3.5645413998240434,0.022918968162302586,0.011874469889737066,0.3156685135372836,2127.5
fixed_wing,default,pure_pursuit,2002,1,0.0,1.0,0.8,0.09016434729574041,0.1925551417142223,True,118.25,2.1012780933592414,9.627757085711115,0.04202556186718483,0.09382924767540152,0.314004079857484,2127.5
fixed_wing,default,pure_pursuit,2002,2,0.0,1.5,1.0,0.02659592351017018,0.04325343459652138,True,118.75,0.7891282430519917,2.162671729826069,0.015782564861039836,0.0,0.27605410453138207,2139.4
fixed_wing,default,pure_pursuit,2002,3,0.0,1.5,0.8,0.02660426920021984,0.04326174599540506,True,118.7,0.7894416350684287,2.163087299770253,0.015788832701368574,0.0,0.2774889428412875,2139.4
fixed_wing,default,pure_pursuit,2002,4,0.0,2.0,1.0,0.019719397476155726,0.031756104386815524,True,119.55000000000001,0.5890185689725922,1.5878052193407761,0.011780371379451844,0.0,0.24702863975281283,2152.1
fixed_wing,default,pure_pursuit,2002,5,0.0,2.0,0.8,0.019731165751625035,0.03180395742245455,True,119.5,0.5890088198005697,1.5901978711227276,0.011780176396011395,0.0004182350480970305,0.24739606736685224,2152.1
fixed_wing,default,pure_pursuit,2002,6,0.15,1.0,1.0,0.11452564795575171,0.254972450495413,True,110.75,2.539126766594923,12.748622524770651,0.050782535331898464,0.07084837545126353,0.383589825643929,2127.5
fixed_wing,default,pure_pursuit,2002,7,0.15,1.0,0.8,0.15865136544621797,0.3400529745173604,True,119.75,3.6819060908438934,17.00264872586802,0.07363812181687787,0.11602671118530884,0.34407044189649216,2127.5
