x_east,y_north
6.869406211262256079e+01,-1.534883613068312780e+00
6.919140375874606264e+01,-1.546105131974542912e+00
6.968874540486959290e+01,-1.557326650880773045e+00
7.018608705099309475e+01,-1.568548169787003399e+00
7.068342869711661081e+01,-1.579769688693233309e+00
7.118077034324012686e+01,-1.590991207599463664e+00
7.167811198936364292e+01,-1.602212726505693574e+00
7.217545363548714477e+01,-1.613434245411923929e+00
7.267279528161067503e+01,-1.624655764318154283e+00
7.317013692773417688e+01,-1.635877283224384193e+00
7.366747857385769294e+01,-1.647098802130614326e+00
7.416482021998120899e+01,-1.658320321036844236e+00
7.466216186610472505e+01,-1.669541839943074590e+00
7.515950351222822690e+01,-1.680763358849304501e+00
7.565684515835172874e+01,-1.691984877755534855e+00
7.615418680447525901e+01,-1.703206396661765210e+00
7.665152845059876086e+01,-1.714427915567995120e+00
7.714887009672227691e+01,-1.725649434474225252e+00
7.764621174284579297e+01,-1.736870953380455385e+00
7.814355338896930903e+01,-1.748092472286685517e+00
7.864089503509281087e+01,-1.759313991192915427e+00
7.913823668121632693e+01,-1.770535510099145782e+00
7.963557832733984299e+01,-1.781757029005376136e+00
8.013291997346335904e+01,-1.792978547911606046e+00
8.063026161958686089e+01,-1.804200066817836401e+00
8.112760326571039116e+01,-1.815421585724066311e+00
8.162494491183389300e+01,-1.826643104630296444e+00
8.212228655795740906e+01,-1.837864623536526576e+00
8.261962820408091090e+01,-1.849086142442756708e+00
8.311696985020442696e+01,-1.860307661348987063e+00
8.361431149632794302e+01,-1.871529180255216973e+00
8.411165314245145908e+01,-1.882750699161447328e+00
8.460899478857497513e+01,-1.893972218067677238e+00
8.510633643469847698e+01,-1.905193736973907370e+00
8.560367808082199303e+01,-1.916415255880137503e+00
8.610101972694550909e+01,-1.927636774786368079e+00
8.659836137306902515e+01,-1.938858293692597989e+00
8.709570301919252699e+01,-1.950079812598828344e+00
8.759304466531604305e+01,-1.961301331505058254e+00
8.809038631143955911e+01,-1.972522850411288609e+00
8.858772795756307517e+01,-1.983744369317518519e+00
8.908506960368657701e+01,-1.994965888223748873e+00
8.958241124981010728e+01,-2.006187407129979228e+00
9.006810326656039933e+01,-2.012426161350790110e+00
9.055382481846216081e+01,-2.009227535500413886e+00
9.103939254706170914e+01,-1.996592737050674415e+00
9.152462315197318787e+01,-1.974526535600730215e+00
9.200933346007394675e+01,-1.943037261076575595e+00
9.249334049465183227e+01,-1.902136800586485821e+00
9.297646154447841127e+01,-1.851840593933707924e+00
9.345851423278182324e+01,-1.792167627787956130e+00
9.393931658609359658e+01,-1.723140428518000755e+00
9.441868710294298239e+01,-1.644785053688037069e+00
9.489644482237328305e+01,-1.557131082221042684e+00
9.537240939225409875e+01,-1.460211603232792754e+00
9.584640113736368505e+01,-1.354063203540835092e+00
9.631824112721581344e+01,-1.238725953853082595e+00
9.678775124360552695e+01,-1.114243393641218827e+00
9.725475424784825407e+01,-9.806625147046843516e-01
9.771907384768684324e+01,-8.380337434314166778e-01
9.818053476384139344e+01,-6.864109217620273373e-01
9.863896279617668483e+01,-5.258512868646436633e-01
9.909418488946218417e+01,-3.564154495280258406e-01
9.954602919869988398e+01,-1.781673712811859822e-01
9.999432515399530530e+01,8.825659751897640959e-03
1.004563258112150805e+02,2.123718707092508984e-01
1.009141220463106237e+02,4.252057834180966722e-01
1.013675271694884970e+02,6.472406039815958856e-01
1.018163562816554020e+02,8.783857863628746765e-01
1.022604263498202215e+02,1.118547069309784980e+00
1.026995562817350418e+02,1.367626514794733072e+00
1.031335669997448150e+02,1.625522547953927033e+00
1.035622815138153783e+02,1.892129998509710642e+00
1.039855249937101718e+02,2.167340143659106655e+00
1.044031248402862389e+02,2.451040752411106194e+00
1.048149107558803053e+02,2.743116131354568665e+00
1.052207148137563451e+02,3.043447171838138843e+00
1.056203715265863252e+02,3.351911398542860354e+00
1.060137179139360626e+02,3.668383019427763791e+00
1.064005935687288513e+02,3.992732977027975583e+00
1.067808407226596188e+02,4.324829001084500746e+00
1.071543043105330497e+02,4.664535662484177614e+00
1.075187812197646480e+02,5.002855685853250911e+00
1.078832581289962462e+02,5.341175709222323320e+00
1.082477350382278445e+02,5.679495732591396617e+00
1.086122119474594427e+02,6.017815755960469914e+00
1.089766888566910410e+02,6.356135779329543212e+00
1.093411657659226393e+02,6.694455802698615621e+00
1.097056426751542375e+02,7.032775826067688918e+00
1.100701195843858358e+02,7.371095849436761327e+00
1.104345964936174340e+02,7.709415872805834624e+00
1.107990734028490323e+02,8.047735896174907921e+00
1.111635503120806305e+02,8.386055919543981219e+00
1.115280272213122288e+02,8.724375942913052739e+00
1.118925041305438270e+02,9.062695966282126037e+00
1.122569810397754395e+02,9.401015989651199334e+00
1.126214579490070378e+02,9.739336013020274407e+00
1.129859348582386360e+02,1.007765603638934593e+01
1.133504117674702343e+02,1.041597605975841745e+01
1.137148886767018325e+02,1.075429608312749252e+01
1.140793655859334308e+02,1.109261610649656582e+01
1.144438424951650290e+02,1.143093612986563912e+01
1.148083194043966273e+02,1.176925615323471064e+01
1.151727963136282256e+02,1.210757617660378571e+01
1.155372732228598238e+02,1.244589619997285723e+01
1.159017501320914221e+02,1.278421622334193053e+01
1.162662270413230203e+02,1.312253624671100383e+01
1.166307039505546186e+02,1.346085627008007535e+01
1.169951808597862168e+02,1.379917629344914864e+01
1.173596577690178151e+02,1.413749631681822549e+01
1.177241346782494134e+02,1.447581634018729702e+01
